C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE93001;EST ENSEMBLE;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.2991590194;0.1882335617;0.2885922207;0.1945793545;0.0105667987;-0.006345793;CLPE93002;CLPE93004;CLPE92001;CLPE94001;CLPE94002;CLPE93003;CLPE95004;CLPE78001;CLPE92004;CLPE94003
CLPE93002;GRAND PARIS GRAND EST;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.2760108059;0.1849116101;0.2951682779;0.1994951521;-0.019157472;-0.014583542;CLPE95004;CLPE94002;CLPE94001;CLPE78001;CLPE92001;CLPE93003;CLPE93001;CLPE95003;CLPE77003;CLPE91001
CLPE93003;PARIS TERRES D'ENVOL;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.2602758067;0.175655724;0.2924315595;0.1961647309;-0.032155753;-0.020509007;CLPE95003;CLPE93002;CLPE93004;CLPE94001;CLPE93001;CLPE94002;CLPE95004;CLPE92001;CLPE78001;CLPE91001
CLPE93004;PLAINE COMMUNE;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.2757805783;0.1802477014;0.28990403;0.19455737;-0.014123452;-0.014309669;CLPE93001;CLPE93003;CLPE92001;CLPE93002;CLPE94001;CLPE94002;CLPE95003;CLPE95004;CLPE78001;CLPE92004
CLPE94001;GRAND ORLY SEINE BIÈVRE;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.2930166017;0.1965859917;0.3001559837;0.2041590557;-0.007139382;-0.007573064;CLPE94002;CLPE95004;CLPE93002;CLPE78001;CLPE92001;CLPE95001;CLPE91001;CLPE77003;CLPE92004;CLPE94003
CLPE94002;GRAND PARIS SUD-EST AVENIR;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.2745594983;0.1864650531;0.3019859795;0.2051340644;-0.027426481;-0.018669011;CLPE95004;CLPE94001;CLPE78001;CLPE93002;CLPE92004;CLPE77003;CLPE92001;CLPE94003;CLPE95001;CLPE91001
CLPE94003;PARIS EST MARNE ET BOIS;94;VAL-DE-MARNE;11;ÎLE-DE-FRANCE;0.3046342761;0.2034398706;0.3075286112;0.2096545647;-0.002894335;-0.006214694;CLPE92004;CLPE78001;CLPE95004;CLPE77003;CLPE94002;CLPE94001;CLPE92001;CLPE95001;CLPE78003;CLPE92002
CLPE95001;CERGY-PONTOISE VEXIN;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.3100669508;0.2133228846;0.3178832135;0.2155519684;-0.007816263;-0.002229084;CLPE91001;CLPE77003;CLPE91002;CLPE77001;CLPE77004;CLPE95002;CLPE67005;CLPE94001;CLPE77005;CLPE69M05
CLPE95002;NORD VAL-D'OISE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.32330203;0.2243407323;0.3316288185;0.2259606759;-0.008326789;-0.001619944;CLPE91003;CLPE77004;CLPE91002;CLPE77003;CLPE77002;CLPE95001;CLPE78002;CLPE77005;CLPE77001;CLPE91001
CLPE95003;ROISSY PAYS DE FRANCE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.2938797898;0.1984047834;0.2951807009;0.2007105433;-0.001300911;-0.00230576;CLPE93003;CLPE93002;CLPE91001;CLPE94001;CLPE95004;CLPE77003;CLPE94002;CLPE78001;CLPE95001;CLPE92001
CLPE95004;CENTRE VAL-D'OISE;95;VAL-D'OISE;11;ÎLE-DE-FRANCE;0.2848830086;0.1959074889;0.3013525332;0.2045195527;-0.016469525;-0.008612064;CLPE94002;CLPE78001;CLPE94001;CLPE93002;CLPE77003;CLPE94003;CLPE92004;CLPE92001;CLPE95001;CLPE91001
CLPE97101;BASSE-TERRE;971;GUADELOUPE;1;GUADELOUPE;0.163234999;0.1097631949;0.186330777;0.1260821953;-0.023095778;-0.016319;CLPE97102;CLPE97202;CLPE97103;CLPE97104;CLPE97401;CLPE97203;CLPE97403;CLPE97402;CLPE97404;CLPE97201
CLPE97102;GRANDE-TERRE;971;GUADELOUPE;1;GUADELOUPE;0.1777762923;0.1198243117;0.1861510896;0.1259629706;-0.008374797;-0.006138659;CLPE97101;CLPE97203;CLPE97104;CLPE97403;CLPE97103;CLPE97402;CLPE97202;CLPE97401;CLPE97201;CLPE97404
CLPE97103;MARIE-GALANTE;971;GUADELOUPE;1;GUADELOUPE;0.177613321;0.1148820537;0.1851263834;0.1256941994;-0.007513062;-0.010812146;CLPE97101;CLPE97102;CLPE97202;CLPE97104;CLPE97203;CLPE97401;CLPE97403;CLPE97402;CLPE97201;CLPE97404
CLPE97104;CENTRE GUADELOUPE;971;GUADELOUPE;1;GUADELOUPE;0.1769612082;0.1163658874;0.1884199018;0.1274276374;-0.011458694;-0.01106175;CLPE97102;CLPE97101;CLPE97402;CLPE97201;CLPE97203;CLPE97403;CLPE97103;CLPE97401;CLPE97202;CLPE97304
CLPE97201;CENTRE MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.214973605;0.1416514938;0.1887013492;0.1282773476;0.0262722558;0.0133741462;CLPE97203;CLPE97104;CLPE97402;CLPE97403;CLPE97102;CLPE97304;CLPE97302;CLPE97202;CLPE97101;CLPE97401
CLPE97202;NORD MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.1958262628;0.1301343592;0.1832340359;0.1244555237;0.0125922269;0.0056788355;CLPE97101;CLPE97102;CLPE97401;CLPE97403;CLPE97103;CLPE97404;CLPE97203;CLPE97402;CLPE97201;CLPE97104
CLPE97203;SUD MARTINIQUE;972;MARTINIQUE;2;MARTINIQUE;0.2106676576;0.1430744457;0.1864109139;0.1255877141;0.0242567438;0.0174867316;CLPE97102;CLPE97201;CLPE97403;CLPE97402;CLPE97104;CLPE97101;CLPE97202;CLPE97304;CLPE97401;CLPE97103
CLPE97301;EST GUYANAIS;973;GUYANE;3;GUYANE;0.0840682473;0.0577886107;0.1741384617;0.1184055545;-0.090070214;-0.060616944;CLPE97303;CLPE97401;CLPE97304;CLPE97101;CLPE97103;CLPE97102;CLPE97202;CLPE97403;CLPE97302;CLPE97404
CLPE97302;GUYANE CENTRE LITTORAL;973;GUYANE;3;GUYANE;0.203308314;0.1392741099;0.2113012844;0.1417577387;-0.00799297;-0.002483629;CLPE97304;CLPE97201;CLPE97203;CLPE97402;CLPE97403;CLPE08001;CLPE97104;CLPE97102;CLPE59006;CLPE02003
CLPE97303;OUEST GUYANAIS;973;GUYANE;3;GUYANE;0.1225461228;0.0831217409;0.1707169212;0.1158980726;-0.048170798;-0.032776332;CLPE97301;CLPE97401;CLPE97304;CLPE97101;CLPE97102;CLPE97103;CLPE97302;CLPE97104;CLPE97402;CLPE97403
CLPE97304;SAVANES;973;GUYANE;3;GUYANE;0.1934798149;0.1307611272;0.1984851143;0.1343241595;-0.005005299;-0.003563032;CLPE97302;CLPE97402;CLPE97403;CLPE97203;CLPE97201;CLPE97401;CLPE97102;CLPE97104;CLPE08001;CLPE97202
CLPE97401;LA RÉUNION EST;974;LA RÉUNION;4;LA RÉUNION;0.161046474;0.1129599878;0.1852932764;0.1260576622;-0.024246802;-0.013097674;CLPE97404;CLPE97403;CLPE97402;CLPE97101;CLPE97102;CLPE97202;CLPE97104;CLPE97203;CLPE97103;CLPE97304
CLPE97402;LA RÉUNION NORD;974;LA RÉUNION;4;LA RÉUNION;0.1941338714;0.1352643836;0.1866829006;0.1268737427;0.0074509707;0.0083906409;CLPE97403;CLPE97401;CLPE97104;CLPE97201;CLPE97203;CLPE97102;CLPE97404;CLPE97101;CLPE97304;CLPE97202
CLPE97403;LA RÉUNION OUEST;974;LA RÉUNION;4;LA RÉUNION;0.1946331055;0.1348545173;0.1864727029;0.126974482;0.0081604026;0.0078800353;CLPE97402;CLPE97401;CLPE97404;CLPE97203;CLPE97102;CLPE97201;CLPE97202;CLPE97104;CLPE97101;CLPE97304
CLPE97404;LA RÉUNION SUD;974;LA RÉUNION;4;LA RÉUNION;0.1743292924;0.1239016254;0.1847271093;0.1251895999;-0.010397817;-0.001287974;CLPE97401;CLPE97403;CLPE97402;CLPE97202;CLPE97101;CLPE97102;CLPE97104;CLPE97103;CLPE97203;CLPE97201
